,title,value
4113,republican senator collins leaning against new healthcare bill ap,1.0
2095,watch paul ryan get his a handed to him by fox host on gop healthcare plan,0.0
1355,breaking fbi suspect jared kushner of being a russian stooge detail,0.0
1380,lock him up passenger chant to disruptive man wearing maga hat a he s removed from flight video,0.0
643,republican senator predicts trump s next big legislative push will fail just like trumpcare,0.0
2509,alabama official to certify senator elect jones today despite challenge cnn,1.0
4823,russia penny balkan comment expose washington s cold war ideology,1.0
185,john lewis ha the perfect birthday message for hillary and trump will be furious tweet,0.0
1762,melania ha to remind trump how to do national anthem in most pathetic moment of wh easter video,0.0
2352,trump s attorney general say thc cause real violence indicates legal cannabis crackdown is coming,0.0
266,pat robertson say if we d only worship trump la vega never would ve happened,0.0
4039,factbox trump on twitter sept 26 nfl rating nikki haley spain,1.0
1390,watch student walk out during mike penny s commencement speech,0.0
2560,vote in senate on dreamer hinge on bipartisan pact mcconnell,1.0
1072,investigator into u russia tie turn attention to flynn s business partner,0.0
2187,congress sends trump a serious warning about his tweeting,0.0
745,top republican senator blister trump for demanding the doj persecute hillary clinton,0.0
3805,japan to propose change to beef import safeguard in talk with u s source,1.0
3202,u s senator flake concerned about tax plan impact on debt,1.0
1304,joe scarborough humiliates trump call him a toddler who constantly sh t his pant,0.0
2528,mexico to review need for tax change after u s reform document,1.0
3507,u s envoy haley make emotional visit to congo displaced camp,1.0
4691,trump to sign executive order tuesday on infrastructure project,1.0
3232,trump say u s upholds and stick to one china policy xinhua,1.0
1496,congress demand white house turn over alleged comey tape mentioned in trump s tweet letter,0.0
371,here s what company admit they will really do with money they save from trump s tax break,0.0
4126,china call for restraint when asked about north korea hydrogen bomb threat,1.0
3317,kentucky man arrested in assault on senator rand paul released on bail,1.0
2661,do not expect postcard sized tax return from republican plan expert,1.0
1470,did trump go full nixon former employee reportedly saw him taping conversation,0.0
1459,trump gave highly classified information to russian ambassador right after firing comey,0.0
3714,u s condemns venezuelan election a neither free nor fair,1.0
2111,trump s meeting with germany s angela merkel go from awkward to offensive in second video,0.0
838,the gop s effort to kill million through trumpcare might finally be dead,0.0
4954,u s senate republican unveil skinny obamacare repeal bill,1.0
1779,trump ha never looked so incompetent his china adviser wa literally found on amazon detail,0.0
3581,factbox trump on twitter oct 23 401 k nfl sgt la david johnson,1.0
1654,seth meyers torch trump s nafta flip flop with awesomely dirty joke video,0.0
4602,fellow republican assail trump after he defends confederate monument,1.0
346,trump apologized to dictator after protester attacked his guard fist with their face,0.0
60,pro trump group is now using picture of an obama rally to make trump look popular,0.0
4347,trump say daca recipient should not worry about status,1.0
2686,senator gillibrand call trump twitter post sexist smear,1.0
2525,trump sign tax government spending bill into law,1.0
2093,nato ambassador just shamed trump had to educate him on how nato work,0.0
2452,msnbc host drop bombshell on real enemy to america trump pissed video,0.0
641,rain rain go away toddler trump throw record breaking tantrum because he can t golf,0.0
339,mueller s latest request in russia investigation is going to destroy trump detail,0.0
4803,lufthansa change flight route after latest north korea missile testing,1.0
2239,watch a msnbc reporter completely humiliates sean spicer over trump s wiretapping b s,0.0
1709,once again trump prof how incredibly ignorant he is about the world detail,0.0
1094,arizona republican say college kid make election unfair unveils despicable plan to stop them,0.0
1169,az republican call cop on constituent delivering cooky claim they set car on fire,0.0
2682,u s house and senate leader reach agreement in principle on tax plan ap,1.0
3378,house republican propose to scrap 7 500 electric vehicle credit,1.0
2886,flynn kushner targeted several state in failed u n lobbying diplomat,1.0
904,paul ryan refuse to hold town hall because he s too afraid of protester,0.0
3045,jeff session order review of gun background check system,1.0
4690,china state medium say u s trade probe will hurt both country,1.0
3169,trump distance himself from remark on putin over election meddling,1.0
3524,trump congratulates china s xi on extraordinary elevation,1.0
4451,trump to nominate robert jackson for seat on sec source,1.0
3467,white house no sign of collusion in campaign aide indictment,1.0
3567,schumer cite untruth by trump republican on tax plan,1.0
2385,muhammad ali s son detained at airport because his name sound too muslim,0.0
1289,inauguration protester could face decade in prison this is war against the first amendment,0.0
2045,bombshell information suggests trump associate did collude with russia according to official,0.0
4037,trump urge nfl to ban player kneeling during anthem,1.0
2660,donald trump jr want leak probe a congress russia probe press on,1.0
4575,taliban condemn trump s decision on afghanistan war vow jihad will go on,1.0
3843,trump s popularity is slipping in rural america poll,1.0
3417,exclusive congressional committee question operation of who cancer agency,1.0
4905,senator mccain say he will offer afghanistan strategy in september,1.0
3584,u s lawmaker ask doj if terrorism law cover pipeline activist,1.0
3053,in trump stronghold democrat walk tightrope ahead of 2018 election,1.0
3486,haley say doe not want secretary of state tillerson s job,1.0
4982,house panel approves legislation to speed deployment of self driving car,1.0
440,republican panic on live tv can t say trump is capable of handling north korea video,0.0
2626,u s lawmaker probed on sex report second congressman denies charge,1.0
891,trump ha complete meltdown and attack chelsea clinton in defense of his nepotism at g 20,0.0
3172,vietnam china avoid quarrel over south china sea during visit,1.0
1089,trump care more about his business in the middle east than the american people,0.0
3655,lawmaker urge u s to craft targeted sanction on myanmar military,1.0
1750,watch donald trump doesn t seem to know who the leader of north korea is,0.0
234,trump just asked the most unqualified person ever to join his nafta renegotiation team,0.0
4980,white house say making a lot of progress on tax reform,1.0
3326,neither george bush voted for trump book author tell new york time,1.0
672,remember trump s biggest campaign promise yeah well he wa just kidding,0.0
218,robert de niro attends charity event tear into that motherf er donald trump,0.0
3239,tax cut debate in u s congress swing to senate bill,1.0
3757,netanyahu lauds trump s iran turn see chance to change nuclear deal,1.0
4137,bank will not be allowed to do business with both u s and north korea mnuchin,1.0
52,american once elected a president after he wa accused of raping a 13 year old girl,0.0
4801,factbox long history of u s leaker to medium facing charge,1.0
