,title,value
4715,joy behar just shredded trump after he praised putin and slammed obama video,0.0
417,breaking under trump s leadership fema could run out of money by tomorrow,0.0
9792,trump try to rally support for healthcare bill,1.0
2907,woman s march now one of the most peaceful demonstration in american history,0.0
1523,bombshell report reveals what comey really thought of trump,0.0
9869,trump stand by obama wiretap charge shrug off row with britain,1.0
4701,new obama rule will stop republican from defunding planned parenthood forever,0.0
3409,trump i don t meet with the press because they mangle my beautiful flowing sentence,0.0
4177,democracy expert tell u exactly how republican screwed america by accepting trump,0.0
5001,u s military to accept transgender recruit on monday pentagon,1.0
8440,kremlin say paris climate deal unworkable without u s ria,1.0
4100,watch weird al yankovic relives the third debate and it s beyond compare,0.0
5612,fcc to loosen tv newspaper ownership rule,1.0
730,trump get humiliated by his own joint chief contradict his transgender ban,0.0
327,colin kaepernick s mother fire back at trump for calling him a son of a b tch,0.0
8034,new york pride marcher target trump a san francisco party,1.0
611,trump aide scramble say donald trump s threat weren t serious just his mood,0.0
6018,trump name assistant treasury secretary a acting irs chief white house,1.0
6560,ex n y state senate leader s corruption conviction vacated face retrial,1.0
2193,trump made the most delusional statement about obamacare america s response is perfect tweet,0.0
587,trump is raising your healthcare premium and that s a fact,0.0
1275,trump won this typically republican demographic by double digit now they re turning on him,0.0
3684,caught on camera trump supporter go rabid against hillary supporter on flight video,0.0
711,it s not over trump s tantrum drive senate gop to take aim yet again at healthcare,0.0
576,hillary put trump to shame with powerful response to white supremacist riot tweet,0.0
1056,trump tell his supporter poor people are too stupid to be in his cabinet video,0.0
8067,tough talking trump defense lawyer say he is no snowflake,1.0
3237,trump ditch fact go after united nation in unprecedented disrespectful rant video,0.0
3481,watch chuck todd blast trump s goldman sachs cabinet pick a hypocritical bullsh t,0.0
4447,even his ally admit hillary won the debate and trump is freaking out about it,0.0
9563,u s air force secretary nominee back stealth aspect of f 35s,1.0
9856,in talk with u s china call for diplomacy on north korea,1.0
6017,fed chair choice down to powell taylor one source tell politico,1.0
9442,senate set to vote thursday on limiting supreme court nominee debate,1.0
3265,donald trump just took credit for christmas and twitter is tearing his f cking throat out tweet,0.0
8191,gunfire turn u s lawmaker baseball practice into killing field,1.0
9406,trump accepts xi s invitation to visit china xinhua,1.0
9748,key house conservative still expects healthcare vote on thursday,1.0
8647,trump say concern about iran driving israel arab state closer,1.0
6525,exclusive republican u s tax framework set 20 percent corporate rate,1.0
864,david letterman is sick and tired of trump s constant whining ha perfect solution to stop it,0.0
6075,trump no one really know how much tax plan would generate,1.0
811,trump indicates wh previously lied second secret putin meeting wa more than small talk,0.0
4540,protest erupt in charlotte after cop kill disabled black man who wa reading a book in his car,0.0
4610,hillary talk taco truck shred trump and the crowd go wild video,0.0
5547,u s senate candidate moore s spokesman resigns a allegation roil campaign,1.0
1778,trump just asked for the public s opinion a former obama official had the perfect response image,0.0
4637,the small business owner trump stiffed issue blistering revelation video,0.0
6055,trump consults republican senator on fed chief candidate,1.0
5800,two child sue over trump effort to roll back clean power plan,1.0
4773,report priebus withdraws plan to prop trump up after hearing his hateful immigration speech,0.0
5791,open sesame lobbyist cheer warmer welcome in trump white house,1.0
9063,white house to keep paying obamacare subsidy for now official,1.0
190,melania trump hit with serious side eye after telling black kid to respect each other,0.0
1801,is nothing sacred ivanka trump s passover family photo ha been exposed a a fake,0.0
3973,trump supporter just destroyed a black church in the most disrespectful way tweet,0.0
7088,russia name replacement for sergei kislyak a envoy in washington,1.0
7739,u s farm lobby turn up heat on trump team a nafta talk near,1.0
2767,major republican celebrity turn on trump fan shocked tweet,0.0
6847,trump say daca recipient should not worry about status,1.0
2299,march 4 trump get hilariously bad turnout demonstrating trump s lack of public support image,0.0
3713,watch jimmy kimmel hilariously wreck trump for whining about hamilton,0.0
2654,watch senate dems hold 24 hour debate marathon a last stand against devos confirmation,0.0
8583,russian discussed how to influence trump via his aide nyt,1.0
1094,arizona republican say college kid make election unfair unveils despicable plan to stop them,0.0
3315,trump s cabinet is record breaking in the worst possible way,0.0
5174,in elaborate hoax website say nfl redskin renamed a redhawks,1.0
3213,obama setting these trap for trump before inauguration,0.0
9106,white house say negotiation continuing on border wall funding,1.0
9906,u s secretary of state to visit turkey on march 30 say turkish minister,1.0
9830,tillerson signaled u s policy of patience on north korea is over white house,1.0
6330,senator collins to say friday if she will run for maine governor,1.0
6612,state funding change in spotlight in republican healthcare bill,1.0
3098,viola davis give profound insight into racial tension in trump s america video,0.0
8575,u s senate committee pass bill to impose new sanction on iran,1.0
3472,donald trump is an illegitimate president elect because russia helped him steal election,0.0
5437,u s treasury would run out of cash by early april if debt ceiling not lifted cbo,1.0
9702,tillerson to meet nato on march 31 ending no show furor,1.0
2354,trump fan violently attack comedian for harmless joke video,0.0
5919,north korean defector push diplomatic solution in u s congress,1.0
3702,major ad vendor ban breitbart for hate speech trump livid,0.0
3183,bruce springsteen share depressing trump truthbomb we can all agree on video,0.0
6774,u s corporate tax cut goal in doubt trump dines with senator,1.0
2262,gold star dad forced to cancel canada trip after being told his travel privilege are being reviewed,0.0
4759,bin laden s brother lived in trump tower gave million to the donald,0.0
7379,mexico set out nafta goal ahead of re negotiation talk document,1.0
8580,despite vow trump organization not tracking all profit from foreign government,1.0
5897,two ex trump aide head to u s court on charge in russia probe,1.0
1450,pay bribe here projected on trump hotel,0.0
2125,palm beach county look to levy tax on mar a lago to pay for cost of trump s expensive visit,0.0
4383,keith olbermann donald trump want to protect the right to poison dog video,0.0
9941,in challenge to trump 17 republican join fight against global warming,1.0
2624,wh official we will keep saying fake news until the medium is nicer to trump,0.0
645,donald trump just tweeted an incredibly obvious lie and got fact checked in real time tweet,0.0
8011,trump high court pick gorsuch show conservative credential,1.0
7688,trump to nominate former senate aide peirce for sec commissioner,1.0
3276,trump falsely accuses nbc of misquoting him and get blown to smithereens on twitter,0.0
9151,boj governor kuroda warns against policy unwinding free trade,1.0
