,title,value
6232,former israeli prime minister blast israeli government say israel ha become a fascist state,0.0
15727,u s coal miner applaud republican axing of stream protection,1.0
1024,trump camp spends 200 000 to trend pro ahca message on twitter anti ahca one go viral instead,0.0
17638,clinton enjoys solid lead in early voting reuters ipsos poll,1.0
14737,senate panel press sec nominee clayton on conflict,1.0
5776,maddow trump s entire campaign is one big money making scam video,0.0
8329,watch chicago teacher s union take over the street to save their school system tweet,0.0
6988,bernie criticizes israel s disproportionate 2014 slaughter of palestinian civilian video,0.0
10948,u s house tax chief say state income tax deduction will not remain,1.0
19884,immigration overhaul backer sing dance chant at u s supreme court,1.0
578,trump suspect bannon is the white house leaker but who leaked that,0.0
17974,saudi riyal fall bond may be delayed after u s congress vote,1.0
5324,cnn s resident racist just told u how he think obama should solve violence in america video,0.0
18322,veteran arizona sheriff defeat three in republican primary,1.0
551,former u labor secretary ha dire warning trump is trying to start a civil war,0.0
5561,family value eric trump say his sister is hot enough to be his dad s vice president video,0.0
13350,taking a tough stance on summer conservative in u s house,1.0
19074,immigration abortion race ruling due at supreme court,1.0
15946,two florida port cancel plan to ink pact with cuba,1.0
7119,megyn kelly make startling revelation about her spat with donald trump video,0.0
966,friday s new york daily news cover perfectly illustrates what the trump presidency ha done to america,0.0
12061,white house say some member of infrastructure advisory council resign,1.0
18857,john kerry commits more u s military aid for ex soviet georgia,1.0
18556,trump decline to endorse ryan mccain for re election washington post,1.0
2310,jake tapper blast trump s do a lot more with le line doe a weekly visit to palm beach qualify video,0.0
19677,uk pm cameron say trump policy on muslim is wrong will not apologize,1.0
11689,lawmaker want watchdog to probe russian radio s propaganda in u s,1.0
5154,watch penn jillette s newest card trick perfectly illustrates how trump run his campaign,0.0
17883,hurricane matthew toll in haiti rise to 1 000 dead buried in mass graf,1.0
6170,this method ha predicted every modern election and trump is screwed,0.0
17352,white house say obamacare enrollment a priority,1.0
18655,kaine s crime busting past may hurt clinton s outreach to black,1.0
4916,catholic insurance company refused to allow woman with iud to be treated,0.0
1413,gop senator say flynn stonewalling russia investigation,0.0
3600,top trump minion call for imprisoning the editor of the new york time,0.0
7107,the panama paper how the 1 s greed ha literally been killing million of people video,0.0
495,rnc staffer assigned to finding positive story about trump say take this job and shove it,0.0
7519,legendary investigative journalist carl bernstein confirms trump is a fascist video,0.0
4959,watch cnn host make trump s campaign manager regret she took the job,0.0
4213,top trump surrogate brutally stab him in the back he s pathetic video,0.0
14325,trump considers trade order that could lead to duty official,1.0
15805,back road drive secret flight brought trump s court pick to washington,1.0
12500,trump s nominee for fed say banking rule need refinement,1.0
7656,two injured during shoe sale shootout at suburban mn mall video,0.0
8719,here s what happened when black protester did what the bundy terrorist are doing video,0.0
11214,u s condemns venezuelan election a neither free nor fair,1.0
16900,trump advisor aim to privatize oil rich indian reservation,1.0
15165,u s house judiciary democrat ask fbi to investigate session,1.0
18485,clinton to release 2015 tax return within day criticizes trump,1.0
1920,trump embarrasses himself with yet another desperate tweet about russia tweet,0.0
13016,illinois house democrat push tax freeze to end budget impasse,1.0
17826,canadian court rule trump can face claim in toronto tower case,1.0
18874,u s legislator to call for release of american held by iran,1.0
10127,republican join push to lift secrecy around misconduct in congress,1.0
3202,trump hint he will continue to be an absolute diplomatic nightmare with china detail,0.0
821,breaking news john mccain diagnosed with serious illness american stunned,0.0
4360,trump s twitter meltdown during the vp debate may be the whiniest and craziest yet tweet,0.0
15266,trump vow military build up hammer nationalist theme,1.0
7591,ammon bundy s lunatic militia men facing more charge from the fed,0.0
18027,canada work to counter protectionist mood of u s campaign,1.0
7446,update anonymous release data on first attack doxxing trump promise more to come video,0.0
16568,senator ask trump epa chief pick to disclose energy industry tie,1.0
7796,iran stuns world in first election since nuclear agreement pro west reformist sweep seat,0.0
1863,weird republican were against obama launching a strike on syria but not now detail,0.0
15696,judge order temporary ban on trump immigration restriction,1.0
19478,house approves 622 million to combat zika virus,1.0
10687,u s republican senate campaign wing end fundraising tie with moore politico,1.0
1999,republican turn on trump throw him under the bus for f cking up health care plan detail,0.0
13628,paul ryan see common ground with trump budget plan,1.0
17701,trump obama should be investigated over clinton email server,1.0
3370,alec baldwin delivers bad news to donald trump prior to this week s saturday night live,0.0
6721,hillary clinton just tossed charles koch a huge f ck you after kinda sorta endorsement screenshots,0.0
7429,watch desperate american literally beg justin trudeau to run for potus video,0.0
5246,watch trump surrogate try to defend trump sacrifice interview and fails hard,0.0
17174,conservative have concern about session a trump s attorney general,1.0
3050,donald trump prof he know nothing about america s workforce,0.0
19365,clinton say she understands u s voter concern about email report,1.0
8520,wealthy teen get homeless man to pour coffee over himself for 5 then karma call video,0.0
16656,trump pick rep mulvaney to head white house budget office,1.0
14004,factbox first 100 day of trump on twitter,1.0
16078,u s republican tie lower business tax rate to border adjustment,1.0
13868,u s senate finance panel unlikely to support import tax chairman,1.0
10803,u s commerce chief ross say nothing improper about investment bbc reporter,1.0
12068,mattis not decided on number of extra u s troop for afghanistan,1.0
8631,millionaire palin and billioniare trump beg gullible supporter to pay for sarah s travel cost,0.0
3099,meryl streep destroys trump in epic and powerful golden globe speech,0.0
7270,rick scott just amped up his war on woman in florida,0.0
4513,trump campaign official predicts the future bow down to president trump video,0.0
12527,german official warns u s not to use sanction for industrial policy,1.0
16969,trump support completion of dakota access pipeline,1.0
12663,exclusive republican could target obamacare tax in wider tax overhaul brady,1.0
3458,lisa bloom ha frightening warning for the future of roe v wade under trump video,0.0
17059,trump name don mcgahn a white house counsel transition official,1.0
9122,hillary s unused victory party confetti turned into aspen art proceeds go to planned parenthood video,0.0
2299,march 4 trump get hilariously bad turnout demonstrating trump s lack of public support image,0.0
